call_id,priority,date,call_start,xcall_exit,call_total_sec,q_start,q_exit,q_time_sec,server
12352,0,24 October 2019,16:00:23,16:00:36,13,00:00:00,00:00:00,0,YIFAT
12353,2,24 October 2019,16:06:23,16:06:28,5,16:06:28,16:06:38,10,IDIT
12354,0,24 October 2019,16:11:51,16:12:00,9,16:12:00,16:12:42,42,IDIT
12355,0,24 October 2019,16:17:57,16:18:07,10,16:18:07,16:19:49,102,GELBER
12356,0,24 October 2019,16:28:38,16:29:03,25,16:29:03,16:29:38,35,MICHAL
12357,0,24 October 2019,16:36:20,16:36:30,10,16:36:30,16:36:50,20,SHARON
12358,0,24 October 2019,16:44:45,16:44:56,11,00:00:00,00:00:00,0,MIKI
12359,0,24 October 2019,16:51:10,16:51:18,8,00:00:00,00:00:00,0,AVIDAN
12360,1,24 October 2019,16:59:24,16:59:30,6,16:59:30,16:59:51,21,SHARON
12361,0,24 October 2019,17:07:58,17:08:23,25,17:08:23,17:08:48,25,MIKI
12362,0,24 October 2019,17:18:45,17:19:09,24,17:19:09,17:19:11,2,NO_SERVER
12363,0,24 October 2019,17:29:30,17:29:40,10,17:29:40,17:30:06,26,MIKI
12364,0,24 October 2019,17:43:34,17:43:48,14,00:00:00,00:00:00,0,SHARON
12365,0,24 October 2019,17:54:58,17:55:06,8,00:00:00,00:00:00,0,BASCH
12366,0,24 October 2019,18:03:53,18:04:04,11,00:00:00,00:00:00,0,SHARON
12367,0,24 October 2019,18:19:39,18:19:48,9,00:00:00,00:00:00,0,BENSION
12368,0,24 October 2019,18:33:13,18:33:24,11,00:00:00,00:00:00,0,IDIT
12369,0,24 October 2019,18:44:46,18:44:56,10,00:00:00,00:00:00,0,BENSION
12370,0,24 October 2019,18:55:29,18:55:35,6,00:00:00,00:00:00,0,IDIT
12371,2,24 October 2019,19:06:06,19:06:12,6,19:06:12,19:06:46,34,SHARON
12372,0,24 October 2019,19:32:01,19:32:19,18,00:00:00,00:00:00,0,IDIT
12373,0,24 October 2019,19:49:02,19:49:19,17,00:00:00,00:00:00,0,SHARON
12374,2,24 October 2019,20:04:47,20:04:52,5,20:04:52,20:04:57,5,BENSION
12375,0,24 October 2019,20:24:13,20:24:27,14,00:00:00,00:00:00,0,BENSION
12376,0,24 October 2019,20:44:13,20:44:31,18,00:00:00,00:00:00,0,MICHAL
12377,0,24 October 2019,21:05:58,21:06:11,13,00:00:00,00:00:00,0,BENSION
12378,0,24 October 2019,21:20:54,21:21:11,17,00:00:00,00:00:00,0,BENSION
12379,0,24 October 2019,21:52:13,21:52:22,9,00:00:00,00:00:00,0,AVIDAN
12380,0,24 October 2019,22:09:53,22:09:59,6,00:00:00,00:00:00,0,SHARON
12381,0,24 October 2019,22:26:11,22:26:21,10,00:00:00,00:00:00,0,BASCH
12382,1,24 October 2019,22:44:37,22:44:43,6,22:44:43,22:44:54,11,BENSION
12383,0,24 October 2019,23:01:32,23:01:42,10,00:00:00,00:00:00,0,MICHAL
12384,0,24 October 2019,23:29:15,23:29:24,9,00:00:00,00:00:00,0,SHARON
12385,0,25 October 2019,00:27:18,00:27:31,13,00:00:00,00:00:00,0,NO_SERVER
12386,1,25 October 2019,07:30:41,07:30:46,5,07:30:46,07:31:08,22,TOVA
12387,1,25 October 2019,07:59:51,07:59:57,6,07:59:57,08:00:22,25,ANAT
12388,0,25 October 2019,08:17:14,08:17:24,10,00:00:00,00:00:00,0,NO_SERVER
12389,0,25 October 2019,08:28:07,08:28:20,13,00:00:00,00:00:00,0,DORIT
12390,0,25 October 2019,08:39:34,08:39:44,10,00:00:00,00:00:00,0,SHARON
12391,0,25 October 2019,08:46:31,08:46:41,10,00:00:00,00:00:00,0,YITZ
12392,0,25 October 2019,08:57:54,08:58:06,12,00:00:00,00:00:00,0,KAZAV
12393,1,25 October 2019,09:09:04,09:09:10,6,09:09:10,09:09:36,26,ANAT
12394,0,25 October 2019,09:23:12,09:23:25,13,00:00:00,00:00:00,0,IDIT
12395,0,25 October 2019,09:35:15,09:35:24,9,00:00:00,00:00:00,0,IDIT
12396,2,25 October 2019,09:47:24,09:47:30,6,09:47:30,09:47:56,26,IDIT
12397,2,25 October 2019,09:55:38,09:55:43,5,09:55:43,09:56:28,45,DORIT
12398,2,25 October 2019,10:04:51,10:04:57,6,10:04:57,10:05:53,56,KAZAV
12399,2,25 October 2019,10:11:39,10:11:45,6,10:11:45,10:12:09,24,KAZAV
12400,2,25 October 2019,10:21:00,10:21:06,6,10:21:06,10:21:24,18,YITZ
12401,1,25 October 2019,10:26:44,10:26:50,6,10:26:50,10:27:14,24,DORIT
12402,0,25 October 2019,10:37:55,10:38:05,10,00:00:00,00:00:00,0,YITZ
12403,0,25 October 2019,10:48:15,10:48:25,10,00:00:00,00:00:00,0,YITZ
12404,2,25 October 2019,10:58:40,10:58:46,6,10:58:46,10:59:35,49,YITZ
12405,0,25 October 2019,11:09:23,11:09:38,15,00:00:00,00:00:00,0,ANAT
12406,0,25 October 2019,11:22:31,11:22:40,9,00:00:00,00:00:00,0,TOVA
12407,2,25 October 2019,11:33:46,11:33:52,6,11:33:52,11:34:16,24,YIFAT
12408,0,25 October 2019,11:48:28,11:48:38,10,00:00:00,00:00:00,0,KAZAV
12409,0,25 October 2019,12:00:38,12:00:47,9,00:00:00,00:00:00,0,IDIT
12410,0,25 October 2019,12:15:04,12:15:12,8,00:00:00,00:00:00,0,AVNI
12411,0,25 October 2019,12:28:04,12:28:17,13,00:00:00,00:00:00,0,YITZ
12412,0,25 October 2019,12:35:56,12:36:05,9,00:00:00,00:00:00,0,IDIT
12413,2,25 October 2019,12:48:16,12:48:22,6,12:48:22,12:49:49,87,ANAT
12414,0,25 October 2019,13:01:53,13:02:02,9,00:00:00,00:00:00,0,YIFAT
12415,0,25 October 2019,13:17:48,13:18:03,15,00:00:00,00:00:00,0,YIFAT
12416,0,25 October 2019,13:29:02,13:29:13,11,00:00:00,00:00:00,0,YIFAT
12417,2,25 October 2019,13:38:38,13:38:44,6,13:38:44,13:39:11,27,YITZ
12418,0,25 October 2019,13:49:26,13:49:37,11,00:00:00,00:00:00,0,ANAT
12419,0,25 October 2019,13:57:11,13:57:20,9,00:00:00,00:00:00,0,NAAMA
12420,0,25 October 2019,14:05:10,14:05:18,8,00:00:00,00:00:00,0,MORIAH
12421,0,25 October 2019,14:17:51,14:17:59,8,00:00:00,00:00:00,0,MORIAH
12422,0,25 October 2019,14:28:37,14:28:47,10,00:00:00,00:00:00,0,KAZAV
12423,0,25 October 2019,14:39:09,14:39:18,9,14:39:18,14:39:59,41,MICHAL
12424,0,25 October 2019,14:48:56,14:49:04,8,00:00:00,00:00:00,0,KAZAV
12425,2,25 October 2019,15:00:14,15:00:20,6,15:00:20,15:00:45,25,KAZAV
12426,0,25 October 2019,15:14:58,15:15:08,10,15:15:08,15:15:24,16,MORIAH
12427,2,25 October 2019,15:23:04,15:23:09,5,15:23:09,15:24:53,104,MICHAL
12428,0,25 October 2019,15:32:06,15:32:15,9,15:32:15,15:33:02,47,TALI
12429,2,25 October 2019,15:43:29,15:43:34,5,15:43:34,15:43:43,9,YIFAT
12430,2,25 October 2019,15:54:19,15:54:25,6,15:54:25,15:55:49,84,MORIAH
12431,0,25 October 2019,16:04:36,16:04:46,10,00:00:00,00:00:00,0,MIKI
12432,0,25 October 2019,16:18:38,16:18:52,14,00:00:00,00:00:00,0,YIFAT
12433,0,25 October 2019,16:27:49,16:27:58,9,00:00:00,00:00:00,0,MIKI
12434,0,25 October 2019,16:37:00,16:37:16,16,00:00:00,00:00:00,0,MIKI
12435,0,25 October 2019,16:57:16,16:57:26,10,00:00:00,00:00:00,0,MICHAL
12436,2,25 October 2019,17:06:37,17:06:43,6,17:06:43,17:06:56,13,NO_SERVER
12437,2,25 October 2019,17:21:55,17:22:01,6,17:22:01,17:22:38,37,MICHAL
12438,0,25 October 2019,17:41:37,17:41:47,10,00:00:00,00:00:00,0,NAAMA
12439,2,25 October 2019,17:52:06,17:52:11,5,17:52:11,17:53:13,62,TALI
12440,0,25 October 2019,18:09:47,18:09:59,12,00:00:00,00:00:00,0,VICKY
12441,0,25 October 2019,18:30:01,18:30:09,8,00:00:00,00:00:00,0,TALI
12442,0,25 October 2019,18:45:44,18:45:59,15,00:00:00,00:00:00,0,MICHAL
12443,2,25 October 2019,19:03:13,19:03:19,6,19:03:19,19:05:35,136,MIKI
12444,0,25 October 2019,19:12:53,19:13:02,9,00:00:00,00:00:00,0,MIKI
12445,2,25 October 2019,19:32:39,19:32:45,6,19:32:45,19:34:29,104,VICKY
12446,0,25 October 2019,19:46:05,19:46:14,9,00:00:00,00:00:00,0,MIKI
12447,0,25 October 2019,20:09:01,20:09:13,12,00:00:00,00:00:00,0,MORIAH
12448,2,25 October 2019,20:26:25,20:26:31,6,20:26:31,20:27:21,50,MICHAL
12449,0,25 October 2019,20:45:13,20:45:28,15,00:00:00,00:00:00,0,BENSION
12450,0,25 October 2019,21:00:48,21:00:56,8,00:00:00,00:00:00,0,GILI
12451,0,25 October 2019,21:17:15,21:17:34,19,00:00:00,00:00:00,0,MIKI
12452,0,25 October 2019,21:39:10,21:39:18,8,00:00:00,00:00:00,0,MIKI
12453,0,25 October 2019,22:07:06,22:07:16,10,22:07:16,22:09:38,142,NO_SERVER
12454,0,25 October 2019,22:27:44,22:27:53,9,22:27:53,22:28:35,42,BENSION
12455,0,25 October 2019,22:47:28,22:47:37,9,22:47:37,22:52:48,311,GELBER
12456,2,25 October 2019,23:11:34,23:11:40,6,23:11:40,23:12:26,46,GELBER
12457,2,25 October 2019,23:40:04,23:40:09,5,23:40:09,23:42:21,132,VICKY
12458,0,26 October 2019,05:10:29,05:10:51,22,00:00:00,00:00:00,0,NO_SERVER
12459,0,26 October 2019,07:38:35,07:38:45,10,00:00:00,00:00:00,0,MICHAL
12460,0,26 October 2019,08:08:28,08:08:42,14,00:00:00,00:00:00,0,KAZAV
12461,0,26 October 2019,08:24:08,08:24:14,6,00:00:00,00:00:00,0,NO_SERVER
12462,0,26 October 2019,08:34:59,08:35:12,13,00:00:00,00:00:00,0,MICHAL
12463,0,26 October 2019,08:42:04,08:42:13,9,08:42:13,08:42:21,8,YITZ
12464,0,26 October 2019,08:49:36,08:49:46,10,08:49:46,08:50:28,42,TOVA
12465,2,26 October 2019,08:57:13,08:57:19,6,08:57:19,08:58:21,62,NO_SERVER
12466,2,26 October 2019,09:04:35,09:04:41,6,09:04:41,09:05:01,20,ELI
12467,0,26 October 2019,09:13:31,09:13:40,9,09:13:40,09:13:58,18,MICHAL
12468,2,26 October 2019,09:23:52,09:23:58,6,09:23:58,09:24:45,47,DORIT
12469,1,26 October 2019,09:33:38,09:33:44,6,09:33:44,09:35:28,104,KAZAV
12470,2,26 October 2019,09:40:20,09:40:26,6,09:40:26,09:43:22,176,DORIT
12471,2,26 October 2019,09:50:53,09:50:59,6,09:50:59,09:53:01,122,MORIAH
12472,0,26 October 2019,09:57:00,09:57:10,10,09:57:10,09:57:14,4,NO_SERVER
12473,0,26 October 2019,10:07:18,10:07:30,12,00:00:00,00:00:00,0,DORIT
12474,2,26 October 2019,10:20:04,10:20:10,6,10:20:10,10:21:54,104,MICHAL
12475,1,26 October 2019,10:28:02,10:28:07,5,10:28:07,10:28:50,43,TOVA
12476,1,26 October 2019,10:37:49,10:37:54,5,10:37:54,10:39:11,77,NO_SERVER
12477,2,26 October 2019,10:47:51,10:47:56,5,10:47:56,10:49:21,85,MIKI
12478,1,26 October 2019,10:55:43,10:55:49,6,10:55:49,10:56:02,13,MIKI
12479,0,26 October 2019,11:01:54,11:04:15,141,00:00:00,00:00:00,0,NO_SERVER
12480,1,26 October 2019,11:13:12,11:13:17,5,11:13:17,11:14:02,45,MICHAL
12481,2,26 October 2019,11:23:20,11:23:26,6,11:23:26,11:23:58,32,YITZ
12482,0,26 October 2019,11:35:10,11:35:22,12,00:00:00,00:00:00,0,TOVA
12483,0,26 October 2019,11:44:59,11:45:08,9,00:00:00,00:00:00,0,MIKI
12484,0,26 October 2019,11:57:46,11:57:56,10,11:57:56,11:58:28,32,MICHAL
12485,0,26 October 2019,12:11:18,12:11:26,8,00:00:00,00:00:00,0,YIFAT
12486,0,26 October 2019,12:21:55,12:22:03,8,12:22:03,12:25:13,190,DORIT
12487,2,26 October 2019,12:38:46,12:38:53,7,12:38:53,12:39:25,32,NO_SERVER
12488,0,26 October 2019,12:48:27,12:48:37,10,12:48:37,12:49:13,36,NO_SERVER
12489,2,26 October 2019,12:55:26,12:55:32,6,12:55:32,12:56:11,39,NO_SERVER
12490,0,26 October 2019,13:10:22,13:10:27,5,00:00:00,00:00:00,0,NO_SERVER
12491,2,26 October 2019,13:25:00,13:25:06,6,13:25:06,13:26:23,77,LORI
12492,2,26 October 2019,13:41:43,13:41:48,5,13:41:48,13:42:35,47,TOVA
12493,0,26 October 2019,13:52:26,13:52:35,9,13:52:35,13:53:10,35,LORI
12494,0,26 October 2019,14:04:51,14:05:07,16,00:00:00,00:00:00,0,BASCH
12495,0,26 October 2019,14:12:29,14:12:38,9,14:12:38,14:12:46,8,NO_SERVER
12496,2,26 October 2019,14:19:30,14:19:36,6,14:19:36,14:19:45,9,NO_SERVER
12497,1,26 October 2019,14:24:40,14:24:45,5,14:24:45,14:26:53,128,KAZAV
12498,0,26 October 2019,14:32:17,14:32:26,9,14:32:26,14:34:25,119,MORIAH
12499,2,26 October 2019,14:40:14,14:40:20,6,14:40:20,14:43:28,188,KAZAV
12500,2,26 October 2019,14:48:35,14:48:43,8,14:48:43,14:49:06,23,NO_SERVER
12501,0,26 October 2019,14:52:12,14:53:43,91,00:00:00,00:00:00,0,NO_SERVER
12502,1,26 October 2019,14:58:50,14:58:56,6,14:58:56,15:00:32,96,YITZ
12503,2,26 October 2019,15:08:34,15:08:39,5,15:08:39,15:09:23,44,NO_SERVER
12504,2,26 October 2019,15:18:14,15:18:19,5,15:18:19,15:19:42,83,YITZ
12505,0,26 October 2019,15:28:12,15:28:21,9,15:28:21,15:29:16,55,BASCH
12506,1,26 October 2019,15:33:47,15:33:53,6,15:33:53,15:36:40,167,BASCH
12507,2,26 October 2019,15:39:48,15:39:54,6,15:39:54,15:42:53,179,KAZAV
12508,1,26 October 2019,15:48:42,15:48:48,6,15:48:48,15:50:30,102,YITZ
12509,2,26 October 2019,15:56:44,15:56:50,6,15:56:50,15:58:46,116,YITZ
12510,0,26 October 2019,16:04:51,16:05:00,9,16:05:00,16:06:42,102,TALI
12511,1,26 October 2019,16:08:57,16:09:02,5,16:09:02,16:11:17,135,BASCH
12512,1,26 October 2019,16:13:52,16:13:58,6,16:13:58,16:15:31,93,BASCH
12513,0,26 October 2019,16:20:17,16:20:26,9,16:20:26,16:21:08,42,AVNI
12514,1,26 October 2019,16:26:21,16:26:27,6,16:26:27,16:27:40,73,VICKY
12515,0,26 October 2019,16:31:18,16:31:27,9,16:31:27,16:31:58,31,NO_SERVER
12516,0,26 October 2019,16:37:38,16:37:47,9,16:37:47,16:37:49,2,NO_SERVER
12517,2,26 October 2019,16:42:25,16:42:31,6,16:42:31,16:42:52,21,YIFAT
12518,0,26 October 2019,16:46:46,16:46:55,9,00:00:00,00:00:00,0,VICKY
12519,0,26 October 2019,16:52:56,16:53:05,9,16:53:05,16:53:38,33,TALI
12520,2,26 October 2019,16:59:51,16:59:56,5,16:59:56,17:02:33,157,TALI
12521,1,26 October 2019,17:06:49,17:06:54,5,17:06:54,17:07:49,55,NAAMA
12522,2,26 October 2019,17:15:18,17:15:23,5,17:15:23,17:15:53,30,TALI
12523,0,26 October 2019,17:25:11,17:25:25,14,00:00:00,00:00:00,0,TALI
12524,2,26 October 2019,17:31:37,17:31:43,6,17:31:43,17:31:55,12,LORI
12525,0,26 October 2019,17:36:19,17:36:29,10,17:36:29,17:38:28,119,BASCH
12526,0,26 October 2019,17:45:51,17:46:01,10,17:46:01,17:46:11,10,NO_SERVER
12527,0,26 October 2019,17:57:48,17:57:57,9,00:00:00,00:00:00,0,ZOHARI
12528,0,26 October 2019,18:03:38,18:04:47,69,00:00:00,00:00:00,0,NO_SERVER
12529,0,26 October 2019,18:07:47,18:08:28,41,00:00:00,00:00:00,0,NO_SERVER
12530,0,26 October 2019,18:18:50,18:20:07,77,00:00:00,00:00:00,0,NO_SERVER
12531,0,26 October 2019,18:30:22,18:30:34,12,00:00:00,00:00:00,0,AVIDAN
12532,0,26 October 2019,18:39:49,18:39:58,9,00:00:00,00:00:00,0,BASCH
12533,0,26 October 2019,18:53:25,18:53:36,11,00:00:00,00:00:00,0,VICKY
12534,0,26 October 2019,19:13:40,19:13:52,12,00:00:00,00:00:00,0,VICKY
12535,0,26 October 2019,19:37:56,19:38:20,24,00:00:00,00:00:00,0,BASCH
12536,0,26 October 2019,19:51:59,19:52:08,9,00:00:00,00:00:00,0,AVNI
12537,0,26 October 2019,20:31:02,20:31:11,9,00:00:00,00:00:00,0,LORI
12538,2,26 October 2019,20:57:44,20:57:50,6,20:57:50,20:58:32,42,SHLOMO
12539,0,26 October 2019,21:26:56,21:27:07,11,00:00:00,00:00:00,0,BASCH
12540,0,26 October 2019,21:56:55,21:57:08,13,00:00:00,00:00:00,0,NAAMA
12541,0,26 October 2019,22:26:35,22:26:45,10,00:00:00,00:00:00,0,AVIDAN
12542,2,26 October 2019,23:01:56,23:02:02,6,23:02:02,23:02:24,22,GELBER
12543,1,26 October 2019,23:27:17,23:27:23,6,23:27:23,23:27:29,6,AVNI
12544,0,26 October 2019,23:59:57,23:59:57,0,00:00:00,00:00:00,0,AVNI
12545,0,27 October 2019,07:43:55,07:44:07,12,00:00:00,00:00:00,0,BENSION
12546,0,27 October 2019,08:14:13,08:14:24,11,00:00:00,00:00:00,0,AVIDAN
12547,0,27 October 2019,08:32:31,08:32:40,9,08:32:40,08:33:18,38,KAZAV
12548,0,27 October 2019,08:42:33,08:42:41,8,00:00:00,00:00:00,0,NO_SERVER
12549,0,27 October 2019,08:56:27,08:56:41,14,00:00:00,00:00:00,0,BASCH
12550,0,27 October 2019,09:14:16,09:14:26,10,00:00:00,00:00:00,0,BENSION
12551,0,27 October 2019,09:40:55,09:41:05,10,00:00:00,00:00:00,0,AVIDAN
12552,0,27 October 2019,10:01:07,10:01:16,9,00:00:00,00:00:00,0,YIFAT
12553,0,27 October 2019,10:15:42,10:15:46,4,00:00:00,00:00:00,0,NO_SERVER
12554,1,27 October 2019,10:35:34,10:35:40,6,10:35:40,10:35:58,18,ZOHARI
12555,2,27 October 2019,10:48:28,10:48:33,5,10:48:33,10:49:23,50,KAZAV
12556,1,27 October 2019,11:09:48,11:09:53,5,11:09:53,11:10:31,38,ZOHARI
12557,0,27 October 2019,11:30:33,11:30:49,16,00:00:00,00:00:00,0,BENSION
12558,0,27 October 2019,11:52:17,11:52:28,11,00:00:00,00:00:00,0,BASCH
12559,0,27 October 2019,12:10:19,12:10:28,9,00:00:00,00:00:00,0,ZOHARI
12560,0,27 October 2019,12:26:01,12:26:14,13,00:00:00,00:00:00,0,YIFAT
12561,0,27 October 2019,12:43:05,12:43:17,12,00:00:00,00:00:00,0,DORIT
12562,0,27 October 2019,13:09:08,13:09:18,10,13:09:18,13:09:30,12,BASCH
12563,0,27 October 2019,13:30:29,13:30:42,13,00:00:00,00:00:00,0,BENSION
12564,0,27 October 2019,14:02:33,14:02:45,12,00:00:00,00:00:00,0,NO_SERVER
12565,0,27 October 2019,14:58:25,14:59:02,37,00:00:00,00:00:00,0,NO_SERVER
12566,0,28 October 2019,18:51:24,18:51:36,12,00:00:00,00:00:00,0,NO_SERVER
12567,2,28 October 2019,19:05:36,19:05:42,6,19:05:42,19:06:29,47,NO_SERVER
12568,2,28 October 2019,19:18:51,19:18:56,5,19:18:56,19:19:43,47,MIKI
12569,0,28 October 2019,19:50:23,19:50:39,16,00:00:00,00:00:00,0,ANAT
12570,0,28 October 2019,20:19:25,20:19:43,18,00:00:00,00:00:00,0,TOVA
12571,2,28 October 2019,20:47:19,20:47:24,5,20:47:24,20:47:51,27,ANAT
12572,1,28 October 2019,21:19:16,21:19:22,6,21:19:22,21:19:29,7,NO_SERVER
12573,0,28 October 2019,21:59:14,21:59:30,16,00:00:00,00:00:00,0,ANAT
12574,0,28 October 2019,22:39:28,22:39:40,12,00:00:00,00:00:00,0,TOVA
12575,0,28 October 2019,23:55:27,23:55:36,9,00:00:00,00:00:00,0,MIKI
12576,0,29 October 2019,07:10:28,07:10:37,9,00:00:00,00:00:00,0,TOVA
12577,0,29 October 2019,07:43:20,07:43:29,9,00:00:00,00:00:00,0,SHARON
12578,0,29 October 2019,08:11:49,08:12:00,11,00:00:00,00:00:00,0,KAZAV
12579,2,29 October 2019,08:27:56,08:28:01,5,08:28:01,08:29:05,64,YITZ
12580,0,29 October 2019,08:41:13,08:41:23,10,08:41:23,08:41:48,25,SHARON
12581,0,29 October 2019,08:46:43,08:46:52,9,08:46:52,08:47:54,62,SHARON
12582,1,29 October 2019,08:57:34,08:57:39,5,08:57:39,08:58:50,71,AVNI
12583,0,29 October 2019,09:12:41,09:12:52,11,00:00:00,00:00:00,0,YITZ
12584,1,29 October 2019,09:21:37,09:21:42,5,09:21:42,09:22:25,43,AVNI
12585,0,29 October 2019,09:34:47,09:34:56,9,09:34:56,09:35:47,51,NO_SERVER
12586,2,29 October 2019,09:44:50,09:44:56,6,09:44:56,09:46:50,114,AVIDAN
12587,1,29 October 2019,09:54:49,09:54:55,6,09:54:55,09:56:02,67,YITZ
12588,1,29 October 2019,10:03:27,10:03:33,6,10:03:33,10:04:15,42,TOVA
12589,2,29 October 2019,10:08:57,10:09:03,6,10:09:03,10:09:46,43,AVNI
12590,2,29 October 2019,10:14:45,10:14:51,6,10:14:51,10:16:21,90,TOVA
12591,2,29 October 2019,10:22:42,10:22:48,6,10:22:48,10:23:22,34,TOVA
12592,2,29 October 2019,10:30:14,10:30:19,5,10:30:19,10:30:26,7,AVNI
12593,0,29 October 2019,10:39:49,10:39:59,10,10:39:59,10:41:50,111,AVNI
12594,0,29 October 2019,10:48:15,10:48:24,9,00:00:00,00:00:00,0,AVIDAN
12595,0,29 October 2019,10:56:28,10:56:39,11,00:00:00,00:00:00,0,YITZ
12596,1,29 October 2019,11:03:34,11:03:40,6,11:03:40,11:05:07,87,ZOHARI
12597,2,29 October 2019,11:13:03,11:13:08,5,11:13:08,11:13:33,25,KAZAV
12598,2,29 October 2019,11:21:44,11:21:50,6,11:21:50,11:22:17,27,TOVA
12599,2,29 October 2019,11:29:12,11:29:18,6,11:29:18,11:30:49,91,YITZ
12600,0,29 October 2019,11:38:41,11:38:53,12,00:00:00,00:00:00,0,VICKY
12601,1,29 October 2019,11:49:54,11:50:00,6,11:50:00,11:50:04,4,KAZAV
12602,1,29 October 2019,12:02:15,12:02:20,5,12:02:20,12:05:16,176,YITZ
12603,0,29 October 2019,12:14:14,12:14:22,8,00:00:00,00:00:00,0,AVNI
12604,2,29 October 2019,12:22:57,12:23:03,6,12:23:03,12:23:37,34,KAZAV
12605,0,29 October 2019,12:33:36,12:33:48,12,00:00:00,00:00:00,0,AVIDAN
12606,0,29 October 2019,12:45:19,12:45:31,12,00:00:00,00:00:00,0,ZOHARI
12607,0,29 October 2019,12:58:35,12:58:44,9,00:00:00,00:00:00,0,VICKY
12608,1,29 October 2019,13:08:31,13:08:36,5,13:08:36,13:10:22,106,AVIDAN
12609,2,29 October 2019,13:13:46,13:13:52,6,13:13:52,13:14:01,9,NO_SERVER
12610,1,29 October 2019,13:19:52,13:19:58,6,13:19:58,13:21:19,81,KAZAV
12611,0,29 October 2019,13:28:09,13:29:15,66,00:00:00,00:00:00,0,NO_SERVER
12612,2,29 October 2019,13:35:19,13:35:25,6,13:35:25,13:37:08,103,VICKY
12613,1,29 October 2019,13:43:10,13:43:15,5,13:43:15,13:43:52,37,NO_SERVER
12614,2,29 October 2019,13:47:21,13:47:27,6,13:47:27,13:48:27,60,ZOHARI
12615,1,29 October 2019,13:50:55,13:51:00,5,13:51:00,13:52:00,60,NO_SERVER
12616,1,29 October 2019,13:55:35,13:55:41,6,13:55:41,13:57:00,79,ANAT
12617,0,29 October 2019,14:03:59,14:04:09,10,00:00:00,00:00:00,0,TOVA
12618,1,29 October 2019,14:12:42,14:12:48,6,14:12:48,14:13:45,57,ZOHARI
12619,2,29 October 2019,14:19:25,14:19:31,6,14:19:31,14:21:39,128,ANAT
12620,0,29 October 2019,14:27:16,14:27:24,8,00:00:00,00:00:00,0,ZOHARI
12621,2,29 October 2019,14:34:26,14:34:32,6,14:34:32,14:34:42,10,KAZAV
12622,1,29 October 2019,14:43:08,14:43:14,6,14:43:14,14:44:36,82,SHARON
12624,0,29 October 2019,14:50:20,14:50:20,0,00:00:00,00:00:00,0,NO_SERVER
12625,2,29 October 2019,14:56:06,14:56:12,6,14:56:12,14:58:34,142,TALI
12626,1,29 October 2019,15:06:02,15:06:08,6,15:06:08,15:06:49,41,NAAMA
12627,2,29 October 2019,15:12:35,15:12:40,5,15:12:40,15:12:51,11,MIKI
12628,0,29 October 2019,15:19:21,15:19:30,9,00:00:00,00:00:00,0,IDIT
12629,2,29 October 2019,15:27:16,15:27:22,6,15:27:22,15:27:28,6,IDIT
12630,2,29 October 2019,15:33:45,15:33:50,5,15:33:50,15:34:03,13,AVNI
12631,2,29 October 2019,15:39:22,15:39:28,6,15:39:28,15:40:23,55,NAAMA
12632,0,29 October 2019,15:44:27,15:44:36,9,15:44:36,15:44:52,16,NO_SERVER
12633,2,29 October 2019,15:52:21,15:52:27,6,15:52:27,15:53:08,41,MIKI
12634,2,29 October 2019,16:00:16,16:00:21,5,16:00:21,16:01:42,81,IDIT
12635,0,29 October 2019,16:03:53,16:04:02,9,16:04:02,16:04:48,46,NO_SERVER
12636,2,29 October 2019,16:06:03,16:06:08,5,16:06:08,16:07:41,93,ANAT
12637,0,29 October 2019,16:08:51,16:09:06,15,00:00:00,00:00:00,0,NAAMA
12638,0,29 October 2019,16:11:31,16:11:40,9,16:11:40,16:12:19,39,TALI
12639,0,29 October 2019,16:15:22,16:15:31,9,16:15:31,16:15:55,24,MIKI
12640,0,29 October 2019,16:18:52,16:19:01,9,16:19:01,16:19:11,10,NO_SERVER
12641,1,29 October 2019,16:21:22,16:21:28,6,16:21:28,16:23:39,131,MORIAH
12642,0,29 October 2019,16:25:19,16:25:28,9,16:25:28,16:26:07,39,NO_SERVER
12643,0,29 October 2019,16:28:27,16:28:37,10,16:28:37,16:30:10,93,AVNI
12644,0,29 October 2019,16:31:37,16:31:47,10,16:31:47,16:33:52,125,AVNI
12645,0,29 October 2019,16:35:45,16:35:54,9,16:35:54,16:40:59,305,TALI
12646,0,29 October 2019,16:41:39,16:41:49,10,16:41:49,16:42:17,28,NO_SERVER
12647,2,29 October 2019,16:44:14,16:44:19,5,16:44:19,16:45:34,75,NO_SERVER
12648,2,29 October 2019,16:51:05,16:51:11,6,16:51:11,16:52:40,89,IDIT
12649,0,29 October 2019,16:55:52,16:56:02,10,16:56:02,16:56:46,44,MIKI
12650,0,29 October 2019,16:59:26,16:59:37,11,00:00:00,00:00:00,0,IDIT
12651,0,29 October 2019,17:03:39,17:03:48,9,17:03:48,17:04:50,62,MIKI
12652,0,29 October 2019,17:08:39,17:08:49,10,17:08:49,17:09:43,54,NAAMA
12653,0,29 October 2019,17:15:06,17:15:17,11,00:00:00,00:00:00,0,ANAT
12654,0,29 October 2019,17:20:03,17:20:13,10,00:00:00,00:00:00,0,IDIT
12655,0,29 October 2019,17:26:37,17:26:47,10,17:26:47,17:27:27,40,MIKI
12657,0,29 October 2019,17:33:17,17:33:17,0,00:00:00,00:00:00,0,NO_SERVER
12658,0,29 October 2019,17:40:34,17:40:56,22,00:00:00,00:00:00,0,MIKI
